본부,사업소,충전소명,충전기,충전기ID,주소,충전기구분,충전용량,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,8.22,1,3,2022.2.20,2022.2.20 16:44,2022.2.20 17:48
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,61.99,2,4,2022.2.20,2022.2.20 18:06,2022.2.20 20:11
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.36,0,40,2022.2.20,2022.2.20 15:23,2022.2.20 16:03
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,27.14,4,10,2022.2.20,2022.2.20 14:48,2022.2.20 18:59
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.06,0,43,2022.2.20,2022.2.20 19:11,2022.2.20 19:54
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.5,1,0,2022.2.20,2022.2.20 14:46,2022.2.20 15:47
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,53.27,1,11,2022.2.20,2022.2.20 13:29,2022.2.20 14:41
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,21.42,3,15,2022.2.20,2022.2.20 12:26,2022.2.20 15:41
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,35.85,0,59,2022.2.20,2022.2.20 12:12,2022.2.20 13:11
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.1,0,12,2022.2.20,2022.2.20 9:27,2022.2.20 9:40
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,49.91,1,23,2022.2.20,2022.2.20 18:53,2022.2.20 20:17
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.73,0,50,2022.2.20,2022.2.20 15:42,2022.2.20 16:33
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.08,0,57,2022.2.20,2022.2.20 16:13,2022.2.20 17:11
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,35.05,0,53,2022.2.20,2022.2.20 12:28,2022.2.20 13:22
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,22.3,3,36,2022.2.20,2022.2.20 17:13,2022.2.20 20:50
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,25.72,0,45,2022.2.20,2022.2.20 11:52,2022.2.20 12:38
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.31,1,43,2022.2.20,2022.2.20 16:46,2022.2.20 18:30
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.62,2,58,2022.2.20,2022.2.20 15:31,2022.2.20 18:30
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,47.89,1,8,2022.2.20,2022.2.20 14:18,2022.2.20 15:27
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.13,1,11,2022.2.20,2022.2.20 19:36,2022.2.20 20:47
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.78,2,17,2022.2.20,2022.2.20 12:25,2022.2.20 14:42
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.01,0,0,2022.2.20,2022.2.20 14:44,2022.2.20 14:44
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.37,0,29,2022.2.20,2022.2.20 16:38,2022.2.20 17:08
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,30.2,1,42,2022.2.20,2022.2.20 15:23,2022.2.20 17:05
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.44,3,0,2022.2.20,2022.2.20 12:05,2022.2.20 15:06
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,59.25,1,27,2022.2.20,2022.2.20 12:55,2022.2.20 14:22
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.77,1,37,2022.2.20,2022.2.20 14:07,2022.2.20 15:44
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.46,1,21,2022.2.20,2022.2.20 12:39,2022.2.20 14:01
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.42,0,46,2022.2.20,2022.2.20 13:13,2022.2.20 14:00
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.02,1,2,2022.2.20,2022.2.20 14:08,2022.2.20 15:11
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.3,1,26,2022.2.20,2022.2.20 16:23,2022.2.20 17:50
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.43,1,8,2022.2.20,2022.2.20 12:27,2022.2.20 13:35
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.29,1,42,2022.2.20,2022.2.20 10:57,2022.2.20 12:40
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.07,0,44,2022.2.20,2022.2.20 19:00,2022.2.20 19:44
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,19.98,1,8,2022.2.20,2022.2.20 12:32,2022.2.20 13:41
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,11.81,0,16,2022.2.20,2022.2.20 15:33,2022.2.20 15:50
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.51,2,38,2022.2.20,2022.2.20 10:36,2022.2.20 13:15
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.03,0,19,2022.2.20,2022.2.20 19:55,2022.2.20 20:15
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.09,1,14,2022.2.20,2022.2.20 16:13,2022.2.20 17:27
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.77,0,56,2022.2.20,2022.2.20 22:45,2022.2.20 23:42
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.07,1,42,2022.2.20,2022.2.20 15:09,2022.2.20 16:52
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,23.65,3,47,2022.2.20,2022.2.20 15:57,2022.2.20 19:45
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,25.44,0,42,2022.2.20,2022.2.20 16:50,2022.2.20 17:32
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.17,1,13,2022.2.20,2022.2.20 16:43,2022.2.20 17:56
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.32,1,30,2022.2.20,2022.2.20 17:53,2022.2.20 19:23
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.23,1,13,2022.2.20,2022.2.20 11:55,2022.2.20 13:09
